,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
75,0.353855,0.018376,0.013529,0.508059,0.009894,0.313874,0.020266,0.039019,0.427491,0.551255,0.575866
76,0.799659,0.985242,0.997144,0.299169,0.939127,0.047272,0.687189,0.545073,0.700336,0.918890,0.667334
77,0.640089,0.424183,0.855999,0.122504,0.620618,0.285300,0.858190,0.292128,0.711557,0.772699,0.466610
78,0.341517,0.003890,0.043761,0.533330,0.021962,0.746687,0.187514,0.921363,0.135134,0.927037,0.033614
79,0.800661,0.455875,0.766577,0.979293,0.396144,0.981810,0.316651,0.319624,0.583438,0.259520,0.013102
80,0.304108,0.512087,0.834306,0.640358,0.443377,0.138230,0.842970,0.238048,0.885713,0.119320,0.088667
81,0.016510,0.928349,0.969822,0.524836,0.845267,0.542061,0.555171,0.352325,0.993963,0.903241,0.038575
82,0.495157,0.210774,0.501663,0.336879,0.349165,0.933505,0.161320,0.159763,0.096035,0.012551,0.879760
83,0.117114,0.650178,0.875593,0.845655,0.803437,0.169919,0.933113,0.213507,0.189976,0.173708,0.954308
84,0.991465,0.883368,0.883368,0.845655,1.000000,0.042700,0.009928,0.265782,0.049284,0.333383,0.291211
85,0.804541,0.203575,0.328036,0.113357,0.167503,0.565610,0.652112,0.751373,0.721911,0.277367,0.612404
86,0.296663,0.680443,0.888807,0.805236,0.730043,0.154825,0.362973,0.473469,0.554091,0.006457,0.874023
87,0.527735,0.071938,0.098653,0.107565,0.059219,0.495809,0.929617,0.182774,0.969876,0.041076,0.693194
88,0.682499,0.556274,0.852446,0.370540,0.744977,0.441229,0.420906,0.091177,0.857420,0.323657,0.568592
89,0.678936,0.406915,0.441951,0.917311,0.961650,0.549042,0.199675,0.149813,0.574984,0.301898,0.707610
90,0.479938,0.420075,0.659352,0.835507,0.397720,0.704621,0.179865,0.482793,0.244967,0.445663,0.820120
91,0.656974,0.214449,0.014978,0.198864,0.126674,0.776137,0.111883,0.496659,0.770145,0.469305,0.551722
92,0.599939,0.563632,0.608793,0.317657,0.598827,0.968567,0.129150,0.012736,0.180195,0.159921,0.288472
93,0.245339,0.855999,0.734865,0.281413,0.760008,0.660652,0.764303,0.069774,0.225366,0.874252,0.417793
94,0.781962,0.012743,0.057370,0.208089,0.048677,0.807661,0.718304,0.655358,0.816049,0.573639,0.118755
95,0.731250,0.498218,0.630655,0.677932,0.594903,0.483112,0.778368,0.703025,0.872585,0.566123,0.383567
96,0.416352,0.958144,0.530937,0.370540,0.606711,0.153611,0.360149,0.179500,0.433222,0.689758,0.204505
97,0.653829,0.021643,0.011793,0.275657,0.012810,0.925686,0.491342,0.049265,0.226604,0.784019,0.484206
98,0.741742,0.791347,0.296704,0.631103,0.517173,0.950274,0.361357,0.007294,0.568118,0.377843,0.867005
99,0.229982,0.413965,0.516762,0.775254,0.894244,0.876244,0.367648,0.302906,0.043606,0.058090,0.292093
