,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
133,0.395044,0.974580,0.933597,0.172990,0.854133,0.737634,0.019219,0.232098,0.155098,0.546839,0.461933
134,0.573136,0.300691,0.668561,0.142517,0.630635,0.352884,0.630447,0.637500,0.302192,0.698148,0.941896
135,0.447959,0.003012,0.003744,0.110431,0.002049,0.541500,0.000499,0.007364,0.233654,0.119282,0.980498
136,0.018711,0.848866,0.846466,0.612765,0.785984,0.798254,0.188905,0.959829,0.481427,0.925718,0.466534
137,0.522944,0.057784,0.050351,0.242809,0.032493,0.989933,0.026256,0.798401,0.176770,0.097260,0.240132
138,0.736289,0.728227,0.476743,0.110431,0.460381,0.454822,0.022344,0.150363,0.711039,0.385637,0.788920
139,0.770412,0.068267,0.503968,0.177118,0.260287,0.230203,0.121060,0.189444,0.461712,0.960824,0.645609
140,0.379541,0.998170,0.886644,0.398920,0.779467,0.532004,0.212706,0.223341,0.918883,0.604658,0.388780
141,0.990285,0.985938,0.889883,0.311413,0.834211,0.563998,0.592367,0.884128,0.004606,0.889723,0.400285
142,0.539135,0.216926,0.385311,0.621904,0.273691,0.959088,0.118987,0.280413,0.972553,0.724523,0.311124
143,0.967223,0.712281,0.762633,0.029238,0.544991,0.480496,0.044994,0.147579,0.036790,0.568119,0.260851
144,0.035592,0.407917,0.641043,0.855828,0.455242,0.395086,0.783975,0.090508,0.081074,0.454765,0.000599
145,0.414016,0.065678,0.019227,0.855828,0.045839,0.899975,0.503448,0.050620,0.522623,0.132397,0.849407
146,0.572858,0.161429,0.371060,0.356832,0.294019,0.749073,0.542840,0.126806,0.719320,0.053190,0.751127
147,0.227653,0.606242,0.877833,0.533330,0.764320,0.228656,0.382745,0.651912,0.590490,0.094578,0.837213
148,0.645660,0.197149,0.139221,0.576816,0.282463,0.416722,0.403590,0.544337,0.602312,0.617780,0.327187
149,0.858902,0.288072,0.145423,0.058126,0.150763,0.033408,0.701227,0.396266,0.587352,0.260246,0.828523
150,0.286435,0.353562,0.274363,0.755447,0.268763,0.562109,0.692243,0.905709,0.544438,0.509174,0.185443
151,0.271596,0.063173,0.054349,0.459464,0.049984,0.577835,0.385806,0.598090,0.256070,0.056265,0.130155
152,0.062313,0.860694,0.786167,0.948263,0.932378,0.644464,0.302859,0.415844,0.483205,0.715218,0.053469
153,0.825388,0.120355,0.134926,0.413588,0.096289,0.918629,0.249568,0.142696,0.486604,0.674710,0.327267
154,0.840728,0.697670,0.913441,0.612765,0.604736,0.241707,0.723678,0.006204,0.630543,0.601057,0.943879
155,0.177746,0.100631,0.077359,0.640358,0.060371,0.352715,0.373287,0.439491,0.622015,0.346600,0.095189
156,0.918489,0.420075,0.282680,0.330390,0.388319,0.931969,0.577286,0.661814,0.471148,0.434391,0.031293
157,0.816385,0.971463,0.904505,0.198864,0.851915,0.709185,0.013036,0.248983,0.587352,0.009263,0.759625
158,0.430987,0.956787,0.835533,0.907019,0.863018,0.388800,0.903476,0.291337,0.389117,0.336239,0.621513
159,0.526890,0.299091,0.808022,0.541893,0.526363,0.781640,0.654169,0.040559,0.132586,0.165942,0.008553
160,0.796432,0.349957,0.184236,0.011813,0.742838,0.368001,0.101018,0.799003,0.944409,0.849578,0.633908
161,0.998899,0.473407,0.658039,0.907019,0.369926,0.000397,0.238669,0.111514,0.986454,0.901858,0.366281
162,0.710877,0.001363,0.007689,0.825387,0.004975,0.145175,0.068473,0.767157,0.081447,0.166676,0.202576
163,0.568960,0.933597,0.885556,0.436178,0.880838,0.652667,0.837625,0.209733,0.248998,0.441677,0.055272
164,0.157067,0.824402,0.925654,0.042916,0.614641,0.840833,0.133300,0.665963,0.948523,0.344632,0.337963
165,0.865705,0.821904,0.865339,0.287251,0.959396,0.314247,0.017832,0.174824,0.106129,0.506253,0.823300
166,0.774514,0.889883,0.908523,0.541893,0.723674,0.233193,0.191446,0.000023,0.382459,0.303139,0.447817
167,0.562683,0.444075,0.888807,0.094106,0.610670,0.402412,0.088382,0.196996,0.268633,0.182677,0.865605
168,0.481768,0.240257,0.329751,0.269981,0.291424,0.771657,0.076238,0.231295,0.116391,0.621729,0.695381
169,0.099519,0.864182,0.847668,0.706654,0.984204,0.108471,0.089433,0.213228,0.224550,0.646805,0.478224
170,0.387336,0.286523,0.291188,0.745603,0.162341,0.875315,0.062570,0.564440,0.074908,0.642794,0.023473
171,0.288706,0.654105,0.328036,0.391705,0.383669,0.723854,0.518743,0.391700,0.031776,0.043842,0.827060
