,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
139,0.619559,0.436674,0.376714,0.697031,0.221753,0.050577,0.213051,0.248988,0.189913,0.562513,0.860741
140,0.781012,0.152317,0.134502,0.649671,0.954889,0.542926,0.766328,0.902228,0.719222,0.966155,0.783603
141,0.629667,0.692363,0.433528,0.406215,0.762163,0.816913,0.000059,0.051706,0.481427,0.460302,0.062313
142,0.561985,0.136203,0.089248,0.755447,0.126674,0.393850,0.683460,0.139232,0.439267,0.341692,0.011252
143,0.861301,0.405915,0.247765,0.149719,0.790338,0.581768,0.071715,0.205852,0.958849,0.000407,0.632279
144,0.691835,0.716268,0.955405,0.533330,0.764320,0.826913,0.339850,0.941682,0.189913,0.074283,0.904197
145,0.260673,0.606242,0.422126,0.576816,0.661092,0.444705,0.041241,0.882214,0.426904,0.058426,0.795476
146,0.616850,0.586005,0.695016,0.907019,0.396144,0.691941,0.000261,0.199910,0.330189,0.226756,0.423782
147,0.592655,0.177773,0.652795,0.937934,0.467284,0.196133,0.595456,0.116683,0.893405,0.360543,0.082862
148,0.390981,0.748116,0.413965,0.585710,0.600794,0.434095,0.000053,0.574327,0.767399,0.084396,0.422366
149,0.999888,0.858353,0.468984,0.264386,0.579324,0.883463,0.098290,0.324124,0.560801,0.062270,0.662839
150,0.882085,0.919183,0.687061,0.116345,0.788160,0.326628,0.343165,0.530649,0.509642,0.033413,0.826402
151,0.606235,0.992414,0.948138,0.091584,0.896481,0.431581,0.021448,0.398832,0.711056,0.829779,0.124428
152,0.706597,0.159962,0.275861,0.451626,0.327760,0.193646,0.377230,0.865326,0.572984,0.210744,0.393942
153,0.751685,0.363617,0.174611,0.483430,0.201091,0.631541,0.571594,0.027484,0.652533,0.179275,0.539635
154,0.675998,0.914410,0.619043,0.161037,0.616630,0.787013,0.010585,0.223302,0.039898,0.569445,0.012387
155,0.668412,0.578499,0.259725,0.937934,0.357971,0.688832,0.788304,0.798992,0.835606,0.301336,0.010521
156,0.337527,0.331473,0.245014,0.886484,0.212274,0.314436,0.051164,0.218206,0.538722,0.204320,0.610744
157,0.773223,0.837981,0.998321,0.040318,0.732171,0.909066,0.816772,0.724577,0.594691,0.646686,0.322735
158,0.843413,0.635841,0.441951,0.649671,0.388319,0.911592,0.051807,0.772905,0.490357,0.003254,0.348341
159,0.528862,0.774441,0.508598,0.855828,0.554426,0.250544,0.299945,0.318143,0.141424,0.391164,0.469333
160,0.314000,0.687061,0.541715,0.795208,0.871920,0.571807,0.486214,0.609413,0.099338,0.968384,0.250891
161,0.145240,0.248456,0.497073,0.475367,0.265108,0.822650,0.364071,0.596648,0.590631,0.091507,0.249185
162,0.094286,0.995735,0.995585,0.443864,0.878607,0.204498,0.493832,0.132681,0.202283,0.308551,0.011881
163,0.883219,0.528559,0.566096,0.491567,0.451834,0.003486,0.154419,0.452153,0.416266,0.000053,0.665737
164,0.861619,0.584750,0.733538,0.436178,0.871920,0.238027,0.763344,0.223397,0.936069,0.362406,0.442445
165,0.955347,0.637140,0.234910,0.775254,0.565852,0.855070,0.459069,0.907079,0.835606,0.301677,0.093227
166,0.568682,0.015041,0.077893,0.765331,0.039215,0.363657,0.059211,0.478590,0.166467,0.965875,0.350089
167,0.784483,0.788760,0.863023,0.177118,0.932378,0.754131,0.021570,0.417755,0.899968,0.006290,0.752885
