,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
107,0.932697,0.916334,0.580995,0.745603,0.687951,0.108764,0.017003,0.656454,0.784482,0.912345,0.078108
108,0.837749,0.753404,0.616474,0.659038,0.589039,0.656195,0.288253,0.177334,0.600289,0.199951,0.205680
109,0.264097,0.765263,0.230961,0.765331,0.441696,0.823978,0.051842,0.199465,0.053264,0.767117,0.467319
110,0.825203,0.215066,0.245014,0.011385,0.136072,0.336252,0.741191,0.889551,0.004598,0.197240,0.301388
111,0.649489,0.401931,0.388208,0.116345,0.274933,0.140455,0.120658,0.360447,0.296624,0.631447,0.531471
112,0.982572,0.979727,0.865339,0.835507,0.723674,0.604971,0.002138,0.310177,0.613957,0.805489,0.003938
113,0.739545,0.553833,0.921057,0.237614,0.546871,0.737294,0.132901,0.274824,0.885713,0.779860,0.092322
114,0.815431,0.053762,0.056551,0.765331,0.029838,0.196603,0.036110,0.675347,0.584474,0.804221,0.999745
115,0.242485,0.871070,0.982230,0.253438,0.810008,0.260824,0.479291,0.022313,0.290957,0.386810,0.888535
116,0.652253,0.778360,0.380517,0.866025,0.638699,0.738881,0.002034,0.306344,0.461712,0.610452,0.302620
117,0.367415,0.611349,0.603696,0.765331,0.450135,0.602412,0.038640,0.525150,0.650971,0.348750,0.996409
118,0.641152,0.160939,0.191448,0.041600,0.934627,0.860731,0.053576,0.101666,0.275589,0.558216,0.749644
119,0.827869,0.579746,0.505123,0.585710,0.309913,0.263347,0.494656,0.544737,0.373183,0.913251,0.039779
120,0.450053,0.227710,0.675156,0.917311,0.349165,0.439222,0.543974,0.803130,0.619373,0.400189,0.709991
121,0.914384,0.110664,0.152786,0.323983,0.102085,0.071766,0.796158,0.219164,0.893169,0.241227,0.095484
122,0.220229,0.341944,0.418031,0.612765,0.227148,0.568788,0.054992,0.007796,0.300404,0.775716,0.181532
123,0.287988,0.304720,0.257582,0.855828,0.192266,0.819123,0.485929,0.897063,0.548339,0.500571,0.039074
124,0.113534,0.975079,0.810563,0.413588,0.624617,0.157125,0.003893,0.141652,0.823028,0.472707,0.566720
