,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
581,0.959585,0.819398,0.725570,0.063480,0.918897,0.146083,0.137350,0.694734,0.363126,0.993218,0.209010
582,0.778468,0.298294,0.443012,0.659038,0.825390,0.802939,0.049465,0.861250,0.331308,0.526408,0.340781
583,0.541384,0.652795,0.635841,0.659038,0.626620,0.372124,0.268892,0.993245,0.184662,0.336386,0.273231
584,0.942591,0.820652,0.881166,0.659038,0.860795,0.331178,0.240298,0.399088,0.814603,0.511671,0.652811
585,0.119522,0.018759,0.048896,0.716324,0.039215,0.278614,0.260122,0.445785,0.084110,0.062379,0.960738
586,0.140762,0.440892,0.374822,0.116345,0.300573,0.184850,0.014503,0.478352,0.480782,0.000736,0.795289
587,0.280381,0.808022,0.984155,0.576816,0.781637,0.459892,0.007352,0.035589,0.830302,0.162373,0.591635
588,0.130316,0.080886,0.087165,0.343449,0.073391,0.938277,0.577485,0.927837,0.248998,0.104237,0.400290
589,0.721032,0.915375,0.508598,0.524836,0.642747,0.719295,0.511255,0.924122,0.128934,0.923630,0.642773
590,0.798755,0.289627,0.283445,0.775254,0.196152,0.845968,0.048929,0.511853,0.869945,0.485078,0.404981
591,0.472341,0.099309,0.081163,0.499777,0.050649,0.731901,0.060256,0.062171,0.023622,0.295201,0.825406
592,0.857449,0.717597,0.620329,0.927617,0.509881,0.559534,0.766941,0.778387,0.604858,0.656553,0.153176
593,0.092378,0.366395,0.218174,0.917311,0.189389,0.607560,0.299476,0.597185,0.545212,0.278505,0.122670
594,0.348380,0.470087,0.481214,0.356832,0.243893,0.521310,0.565871,0.357048,0.211241,0.894962,0.034648
595,0.855987,0.388208,0.292756,0.594666,0.241611,0.993547,0.208052,0.479827,0.916354,0.029771,0.833264
596,0.047637,0.156101,0.122689,0.091584,0.211239,0.631307,0.513294,0.079709,0.763699,0.617064,0.077115
597,0.352940,0.163403,0.135776,0.377515,0.128796,0.938642,0.587965,0.517245,0.817320,0.290328,0.298431
598,0.496427,0.718926,0.297498,0.948263,0.589039,0.845446,0.564919,0.321620,0.611517,0.638404,0.199064
599,0.577166,0.805475,0.899380,0.668459,0.909922,0.362603,0.065059,0.418648,0.168332,0.200103,0.914998
600,0.448796,0.085703,0.062504,0.185594,0.051660,0.008798,0.591253,0.787734,0.817320,0.222706,0.554929
601,0.560448,0.218800,0.211993,0.640358,0.111294,0.621380,0.132416,0.483936,0.274004,0.625151,0.969517
602,0.301902,0.613909,0.639741,0.815296,0.977435,0.801273,0.002971,0.015921,0.379815,0.961649,0.700479
603,0.332025,0.758682,0.494788,0.876244,0.768638,0.547256,0.191546,0.724760,0.795554,0.006132,0.546019
604,0.656843,0.039101,0.036658,0.603685,0.026206,0.088287,0.295975,0.618027,0.088998,0.716325,0.078785
605,0.603638,0.846466,0.410933,0.398920,0.495460,0.690121,0.530140,0.102774,0.082425,0.381769,0.072238
606,0.615222,0.167915,0.111386,0.640358,0.107534,0.898464,0.222391,0.793218,0.889964,0.050081,0.683627
607,0.095046,0.608793,0.245699,0.350100,0.391437,0.387875,0.301515,0.809255,0.055988,0.006757,0.613061
608,0.097293,0.278120,0.207150,0.948263,0.219621,0.437234,0.100161,0.141486,0.127518,0.086651,0.967805
609,0.446563,0.818141,0.962071,0.370540,0.838630,0.529287,0.835326,0.675323,0.593037,0.710948,0.079361
610,0.276968,0.213833,0.190885,0.876244,0.329160,0.575486,0.568450,0.579014,0.706758,0.204577,0.801901
611,0.257951,0.279633,0.371060,0.621904,0.243893,0.141180,0.901939,0.833631,0.317019,0.461548,0.817736
612,0.779636,0.108169,0.060104,0.119393,0.058840,0.460723,0.011645,0.458844,0.154217,0.741158,0.811115
613,0.905659,0.136203,0.086578,0.659038,0.088622,0.940761,0.019806,0.190179,0.825313,0.352741,0.080311
614,0.570214,0.044252,0.076828,0.866025,0.038680,0.656110,0.036535,0.625505,0.820055,0.235006,0.984726
615,0.277672,0.740170,0.391120,0.065353,0.385215,0.612553,0.855481,0.979838,0.368309,0.873308,0.688676
616,0.651728,0.821904,0.815623,0.311413,0.796880,0.770926,0.845493,0.488198,0.296624,0.878681,0.368532
617,0.340743,0.844055,0.620329,0.061652,0.740700,0.829283,0.749942,0.615900,0.509642,0.914285,0.326310
618,0.115280,0.599884,0.756044,0.391705,0.646805,0.482496,0.031652,0.457113,0.461791,0.801479,0.766725
619,0.260446,0.040910,0.018759,0.084341,0.024180,0.161973,0.259743,0.696342,0.570915,0.220104,0.585071
620,0.050726,0.463492,0.209560,0.815296,0.350623,0.751073,0.547427,0.270287,0.649192,0.666092,0.250596
621,0.202448,0.545334,0.725570,0.056427,0.562031,0.593390,0.213660,0.089131,0.593037,0.425369,0.869484
622,0.801561,0.286523,0.230961,0.958600,0.192266,0.319009,0.587472,0.618112,0.994288,0.909585,0.282746
623,0.527453,0.641043,0.415995,0.524836,0.785984,0.611189,0.212019,0.742204,0.120809,0.099174,0.785458
624,0.885673,0.216926,0.720255,0.177118,0.389876,0.395244,0.219263,0.415456,0.434463,0.906851,0.349942
625,0.823256,0.199466,0.161921,0.640358,0.150763,0.992390,0.251994,0.463078,0.343918,0.086539,0.586373
626,0.515048,0.525003,0.189764,0.716324,0.581261,0.655389,0.866362,0.485859,0.708829,0.318277,0.761373
627,0.193991,0.228358,0.655416,0.000673,0.484789,0.369338,0.658364,0.797730,0.297346,0.453951,0.685243
628,0.148199,0.851256,0.695016,0.248084,0.751408,0.765194,0.687762,0.559989,0.852542,0.063957,0.653280
629,0.580634,0.215685,0.254747,0.886484,0.177286,0.201945,0.283793,0.956357,0.518793,0.774934,0.499118
630,0.914271,0.019868,0.020114,0.398920,0.011826,0.130100,0.906289,0.308744,0.875069,0.552846,0.920599
631,0.552331,0.353562,0.398962,0.040318,0.237094,0.422751,0.502900,0.289444,0.872585,0.657612,0.897478
