,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
60,0.505314,0.596084,0.434575,0.099318,0.451834,0.856916,0.000693,0.136331,0.918002,0.095321,0.205996
61,0.674717,0.460217,0.664610,0.735800,0.497250,0.181427,0.163029,0.019904,0.838134,0.813889,0.060259
62,0.454387,0.217549,0.315384,0.467378,0.237094,0.642455,0.210269,0.002716,0.739659,0.818127,0.650239
63,0.185850,0.310428,0.580995,0.795208,0.341934,0.776856,0.066948,0.019548,0.076064,0.009071,0.197998
64,0.216930,0.944284,0.966964,0.968944,0.832004,0.360656,0.405411,0.405743,0.545212,0.950333,0.904907
65,0.319625,0.168423,0.179371,0.825387,0.154005,0.442248,0.063614,0.039648,0.708829,0.560093,0.341901
66,0.465598,0.677799,0.557497,0.765331,0.894244,0.877718,0.017227,0.012729,0.655550,0.374486,0.036717
67,0.921390,0.128280,0.404916,0.948263,0.318069,0.342768,0.099792,0.011484,0.930364,0.106609,0.655660
68,0.787818,0.378612,0.834306,0.073305,0.592945,0.733338,0.045403,0.080844,0.971598,0.847798,0.047505
69,0.665566,0.129915,0.117301,0.958600,0.963904,0.931745,0.019080,0.015879,0.046617,0.331973,0.080718
70,0.014223,0.644953,0.303911,0.212816,0.382127,0.614691,0.512680,0.040566,0.559170,0.110269,0.052171
71,0.102338,0.529747,0.733538,0.203439,0.581261,0.925760,0.121216,0.008292,0.433222,0.452092,0.289396
72,0.674076,0.472299,0.792639,0.475367,0.522677,0.413677,0.074851,0.017544,0.246227,0.062412,0.363375
73,0.782488,0.244330,0.129915,0.815296,0.172787,0.823423,0.075755,0.022252,0.582349,0.952795,0.066252
74,0.686550,0.671197,0.944284,0.726040,0.723674,0.198232,0.187585,0.188529,0.731868,0.340588,0.798120
75,0.157654,0.123475,0.087460,0.640358,0.080961,0.870695,0.002120,0.014442,0.086165,0.071377,0.180412
76,0.817241,0.987894,0.937819,0.594666,0.900958,0.583663,0.080378,0.160046,0.302192,0.887554,0.251474
77,0.636358,0.434575,0.700325,0.069236,0.372954,0.715284,0.388928,0.617387,0.649550,0.336781,0.962479
78,0.017271,0.621616,0.355375,0.146084,0.734300,0.698038,0.549099,0.544713,0.416991,0.757731,0.006763
79,0.892486,0.602424,0.343713,0.299169,0.736431,0.033206,0.018157,0.089540,0.280805,0.696179,0.912591
80,0.707455,0.280392,0.462399,0.264386,0.412077,0.708261,0.174334,0.231278,0.770145,0.469602,0.427076
81,0.407028,0.234248,0.122689,0.067271,0.188436,0.359668,0.079353,0.010569,0.857420,0.462333,0.113043
82,0.367018,0.228358,0.220055,0.866025,0.133124,0.635670,0.112593,0.149706,0.356972,0.265260,0.243515
83,0.318622,0.889883,0.966964,0.631103,0.755704,0.246253,0.031425,0.164897,0.342002,0.702683,0.974025
84,0.886160,0.538108,0.757363,0.317657,0.810008,0.481969,0.342373,0.105870,0.519720,0.059996,0.596097
85,0.951349,0.795218,0.915375,0.451626,0.883070,0.583909,0.136191,0.016733,0.854840,0.194213,0.843143
86,0.613728,0.186431,0.101632,0.677932,0.119123,0.982719,0.752595,0.021829,0.265259,0.596441,0.696462
87,0.968014,0.813097,0.732210,0.110431,0.930130,0.097318,0.074446,0.021630,0.000068,0.101495,0.152003
88,0.898813,0.280392,0.611349,0.775254,0.648838,0.623455,0.626793,0.233040,0.027696,0.489924,0.414331
89,0.872733,0.885556,0.437726,0.550524,0.513520,0.821086,0.002208,0.057902,0.830302,0.143051,0.000642
90,0.827595,0.266235,0.141411,0.815296,0.136816,0.944354,0.709163,0.372703,0.547486,0.905677,0.777598
91,0.657497,0.042952,0.063173,0.436178,0.033422,0.061042,0.104348,0.038493,0.528960,0.084088,0.558577
92,0.423104,0.313726,0.527372,0.958600,0.268763,0.442216,0.755272,0.158892,0.907783,0.339622,0.640890
93,0.514343,0.037934,0.062062,0.336879,0.037888,0.405936,0.000335,0.028513,0.770145,0.299455,0.225756
94,0.118623,0.984523,0.954705,0.128915,0.936877,0.674683,0.675874,0.072142,0.857420,0.287556,0.883850
95,0.981721,0.242966,0.458043,0.917311,0.274933,0.268565,0.235618,0.238275,0.290516,0.870592,0.006829
96,0.612097,0.064529,0.038806,0.443864,0.060759,0.575886,0.248995,0.121767,0.644542,0.663637,0.767566
97,0.493888,0.326327,0.205356,0.765331,0.183729,0.918799,0.071803,0.376829,0.880359,0.154099,0.773087
98,0.263640,0.115053,0.140532,0.550524,0.095163,0.677425,0.124036,0.001268,0.606684,0.221101,0.070231
99,0.372463,0.955405,0.777054,0.835507,0.814395,0.076567,0.020231,0.011660,0.869945,0.796940,0.951738
100,0.821671,0.179371,0.135776,0.927617,0.145216,0.824813,0.144171,0.800193,0.651843,0.266394,0.000545
101,0.990483,0.745470,0.195424,0.451626,0.383669,0.394342,0.034347,0.000546,0.948523,0.828961,0.085415
102,0.959680,0.969263,0.934452,0.989646,0.885303,0.962734,0.096913,0.004555,0.481993,0.003675,0.318053
103,0.878926,0.535712,0.179371,0.907019,0.554426,0.962898,0.048228,0.000258,0.649192,0.979297,0.016969
104,0.728417,0.462399,0.855999,0.726040,0.656997,0.234310,0.193312,0.605248,0.238640,0.925856,0.870348
105,0.796331,0.343713,0.855999,0.222501,0.451834,0.703972,0.488834,0.568253,0.727176,0.536163,0.860522
106,0.088648,0.013529,0.013938,0.181319,0.009813,0.251575,0.223111,0.038203,0.644268,0.834947,0.090455
107,0.949265,0.197149,0.413965,0.058126,0.696298,0.147091,0.151515,0.792945,0.330189,0.571461,0.529522
108,0.721032,0.722913,0.846466,0.866025,0.892007,0.171120,0.277838,0.140134,0.206611,0.035350,0.484935
109,0.000878,0.540511,0.282680,0.866025,0.327760,0.528070,0.464565,0.351922,0.531808,0.046606,0.118647
110,0.298243,0.763948,0.615191,0.775254,0.497250,0.979075,0.194674,0.065874,0.889964,0.417304,0.061159
111,0.607191,0.564863,0.757363,0.172990,0.458664,0.658244,0.194936,0.164493,0.563101,0.294376,0.781551
112,0.631812,0.555052,0.299091,0.541893,0.365414,0.752820,0.331983,0.090688,0.216437,0.848789,0.405251
113,0.293637,0.934452,0.746793,0.269981,0.818789,0.474624,0.357169,0.157571,0.206611,0.975120,0.732975
114,0.822511,0.046782,0.429357,0.559222,0.304553,0.193854,0.344686,0.109573,0.825313,0.804590,0.937196
115,0.192651,0.076300,0.281916,0.203439,0.145999,0.939363,0.000024,0.000717,0.389117,0.174626,0.811173
116,0.545177,0.421100,0.580995,0.377515,0.843053,0.973685,0.137370,0.165187,0.731868,0.128810,0.778188
117,0.181310,0.208352,0.177243,0.567986,0.105693,0.984103,0.058264,0.078950,0.105472,0.597468,0.039574
118,0.409902,0.495929,0.443012,0.023938,0.945879,0.065661,0.085175,0.003919,0.469223,0.905444,0.114391
119,0.947463,0.290407,0.058618,0.475367,0.200096,0.540795,0.002233,0.020482,0.480782,0.002402,0.012720
120,0.276850,0.691037,0.568565,0.208089,0.608689,0.620990,0.503598,0.376854,0.621658,0.102162,0.799060
121,0.749417,0.572280,0.236904,0.269981,0.311262,0.818948,0.189162,0.005863,0.664919,0.090497,0.522916
122,0.657235,0.149990,0.033179,0.096684,0.108154,0.840396,0.076019,0.044055,0.805494,0.012337,0.683970
123,0.639423,0.680443,0.352658,0.459464,0.393002,0.127040,0.635897,0.309094,0.393470,0.873335,0.199285
124,0.596782,0.912467,0.981419,0.603685,0.760008,0.177225,0.304897,0.647729,0.793213,0.594994,0.042399
125,0.292431,0.824402,0.312899,0.815296,0.530062,0.785747,0.657362,0.501569,0.459751,0.086107,0.090383
126,0.383164,0.283445,0.520284,0.989646,0.324972,0.318545,0.348729,0.025493,0.426177,0.151959,0.231375
127,0.113467,0.431439,0.520284,0.009093,0.500842,0.153148,0.423483,0.155144,0.321580,0.483422,0.774170
128,0.913647,0.119970,0.374822,0.406215,0.573532,0.866337,0.148411,0.388398,0.602041,0.283933,0.192972
129,0.517869,0.221950,0.566096,0.866025,0.600794,0.869774,0.015105,0.004984,0.512391,0.415087,0.840645
130,0.802756,0.722913,0.646258,0.612765,0.934627,0.703747,0.371069,0.006676,0.265259,0.003326,0.166472
131,0.739892,0.517934,0.263326,0.735800,0.312616,0.811346,0.646928,0.352723,0.804550,0.540321,0.058191
132,0.822045,0.131568,0.065447,0.775254,0.086524,0.124906,0.029970,0.010227,0.547433,0.949187,0.169111
133,0.486840,0.104001,0.068267,0.237614,0.064753,0.313344,0.388763,0.224153,0.994288,0.372504,0.276369
134,0.335091,0.038368,0.021294,0.927617,0.026397,0.831742,0.457189,0.020705,0.306535,0.822009,0.660109
135,0.993333,0.898342,0.918238,0.795208,0.977435,0.249890,0.517044,0.306506,0.241572,0.330564,0.918523
136,0.063509,0.070450,0.205952,0.139018,0.134592,0.027885,0.057147,0.000022,0.198525,0.353724,0.740751
137,0.117867,0.835533,0.441951,0.275657,0.458664,0.988030,0.025159,0.599004,0.525175,0.230731,0.762474
138,0.451730,0.373879,0.626775,0.483430,0.334798,0.793443,0.096446,0.006977,0.106129,0.139420,0.010026
139,0.929043,0.351756,0.387240,0.907019,0.213313,0.405524,0.501832,0.037220,0.351941,0.453150,0.642605
140,0.800461,0.714939,0.713610,0.443864,0.533775,0.210156,0.037840,0.003366,0.798936,0.501190,0.689296
141,0.129141,0.353562,0.213218,0.398920,0.257899,0.923579,0.001998,0.083502,0.662658,0.828387,0.718875
142,0.088426,0.070943,0.452636,0.855828,0.371438,0.715813,0.602585,0.233603,0.952845,0.360044,0.972779
143,0.726995,0.046438,0.071688,0.765331,0.070266,0.474604,0.038019,0.006592,0.992201,0.134119,0.473420
144,0.661540,0.923831,0.887728,0.631103,0.959396,0.216078,0.947789,0.033084,0.930364,0.524521,0.636371
145,0.717183,0.556274,0.436674,0.524836,0.412077,0.000722,0.475639,0.899257,0.038732,0.443942,0.510544
146,0.123732,0.155148,0.165396,0.459464,0.133856,0.532035,0.305151,0.030244,0.875069,0.352264,0.596963
147,0.455926,0.696342,0.638440,0.585710,0.950383,0.465730,0.480518,0.345983,0.527115,0.061936,0.747822
148,0.976014,0.428319,0.436674,0.330390,0.300573,0.432428,0.001584,0.017771,0.449665,0.965112,0.463298
149,0.506725,0.542920,0.918238,0.697031,0.669312,0.824481,0.000196,0.001263,0.268624,0.352218,0.881993
150,0.380345,0.222584,0.200633,0.459464,0.158966,0.222326,0.330408,0.062923,0.135932,0.772981,0.233207
151,0.834378,0.223220,0.085413,0.576816,0.138315,0.645806,0.009278,0.014817,0.331783,0.710784,0.644155
152,0.896367,0.913441,0.962071,0.907019,0.932378,0.109463,0.078356,0.004191,0.687264,0.460387,0.053988
153,0.961685,0.433528,0.262603,0.356832,0.250828,0.082303,0.304616,0.177608,0.494505,0.220321,0.591600
154,0.467704,0.510922,0.101632,0.533330,0.413691,0.245098,0.965791,0.047511,0.872585,0.309015,0.182934
155,0.697952,0.388208,0.644953,0.948263,0.399300,0.086344,0.355795,0.177162,0.743606,0.391992,0.759837
156,0.967009,0.938647,0.861860,0.499777,0.799064,0.430348,0.232342,0.088531,0.442131,0.807887,0.039083
157,0.266623,0.451560,0.247765,0.122504,0.282463,0.941531,0.049923,0.159965,0.055308,0.980644,0.185625
158,0.545598,0.953288,0.871070,0.185594,0.827594,0.093564,0.799178,0.389726,0.368309,0.456911,0.419601
159,0.987660,0.210774,0.237572,0.927617,0.196152,0.550926,0.002995,0.656879,0.307007,0.086090,0.735140
160,0.790713,0.377662,0.790054,0.745603,0.626620,0.316053,0.565605,0.222600,0.525004,0.133211,0.228855
161,0.646982,0.047129,0.054942,0.356832,0.055512,0.043537,0.011656,0.011102,0.538722,0.073313,0.428377
162,0.658281,0.033955,0.072188,0.264386,0.036599,0.298727,0.187663,0.175530,0.825313,0.832410,0.247717
163,0.944928,0.910504,0.688386,0.948263,0.799064,0.031584,0.023996,0.014764,0.972553,0.779537,0.300430
164,0.978303,0.356284,0.492509,0.269981,0.255527,0.043377,0.078915,0.411751,0.655550,0.231140,0.732233
165,0.805726,0.669879,0.166904,0.979293,0.438346,0.384525,0.907758,0.879327,0.462576,0.244694,0.552627
166,0.024796,0.214449,0.633246,0.989646,0.339068,0.148725,0.890107,0.559281,0.590490,0.020295,0.965550
167,0.842204,0.777054,0.637140,0.317657,0.569686,0.710506,0.269983,0.283720,0.322433,0.022598,0.149354
168,0.782909,0.513253,0.529747,0.281413,0.488332,0.588385,0.414554,0.066959,0.207159,0.010668,0.881710
169,0.633151,0.310428,0.626775,0.281413,0.636679,0.317759,0.170564,0.006457,0.659048,0.501042,0.636127
170,0.414291,0.123081,0.341944,0.248084,0.235974,0.560375,0.615973,0.068596,0.313544,0.574885,0.275401
171,0.151280,0.411942,0.273616,0.248084,0.383669,0.278776,0.061789,0.009081,0.498052,0.047202,0.040620
172,0.525763,0.553833,0.720255,0.406215,0.569686,0.529711,0.041524,0.098243,0.957616,0.453811,0.083268
173,0.050871,0.016020,0.015297,0.649671,0.016718,0.813841,0.079375,0.115908,0.747022,0.340297,0.245571
174,0.567706,0.042792,0.047653,0.524836,0.026016,0.947288,0.800994,0.046735,0.798936,0.926808,0.468634
175,0.726164,0.519108,0.251237,0.161037,0.408860,0.294982,0.219900,0.417756,0.708829,0.778037,0.418799
176,0.299460,0.213833,0.474518,0.227460,0.266322,0.873613,0.000200,0.005066,0.572984,0.140295,0.958701
177,0.417453,0.871070,0.663295,0.886484,0.818789,0.599804,0.036252,0.369049,0.029174,0.777354,0.218580
178,0.832766,0.708294,0.886644,0.157194,0.820988,0.650945,0.791906,0.252019,0.389481,0.968471,0.508460
179,0.579940,0.683089,0.249844,0.621904,0.407258,0.215186,0.064963,0.246355,0.570915,0.150236,0.044171
180,0.853197,0.207750,0.401931,0.436178,0.223900,0.346476,0.004698,0.078278,0.822825,0.347332,0.722454
181,0.964556,0.437726,0.179371,0.697031,0.256711,0.961791,0.037527,0.010209,0.572917,0.138046,0.790862
182,0.669703,0.721584,0.917289,0.034399,0.818789,0.314981,0.068889,0.048157,0.107689,0.999941,0.726204
183,0.993932,0.587260,0.940286,0.631103,0.644774,0.773586,0.131933,0.260534,0.198375,0.491699,0.084343
184,0.708802,0.700325,0.650178,0.835507,0.435011,0.011715,0.103136,0.029629,0.563426,0.093660,0.135945
185,0.611825,0.337552,0.440892,0.343449,0.254346,0.087480,0.455619,0.466370,0.830156,0.503274,0.804210
186,0.636091,0.814361,0.552614,0.370540,0.560125,0.633282,0.142490,0.201350,0.073330,0.088183,0.229774
187,0.610463,0.254042,0.790054,0.075413,0.453536,0.677145,0.028515,0.027690,0.664131,0.686455,0.728014
188,0.331897,0.424183,0.519108,0.866025,0.903198,0.283183,0.018973,0.008371,0.502065,0.371449,0.895058
189,0.912963,0.345488,0.858353,0.157194,0.539368,0.306063,0.247697,0.004474,0.561873,0.446430,0.611913
190,0.259764,0.544126,0.366395,0.053153,0.363918,0.437254,0.022317,0.006215,0.442650,0.611487,0.898831
191,0.135923,0.840418,0.668561,0.475367,0.851915,0.890362,0.168184,0.198752,0.885713,0.959357,0.376971
192,0.856068,0.390147,0.231616,0.621904,0.292719,0.547303,0.007638,0.005601,0.594691,0.994237,0.147443
193,0.626979,0.855999,0.418031,0.603685,0.567768,0.752593,0.198664,0.026324,0.522623,0.907314,0.147889
194,0.334324,0.281153,0.312899,0.153422,0.205107,0.452915,0.884343,0.258146,0.635037,0.573151,0.148105
195,0.202448,0.466782,0.304720,0.104757,0.810008,0.045508,0.742001,0.531975,0.525004,0.777235,0.640336
196,0.712460,0.131568,0.259725,0.311413,0.744977,0.489764,0.124200,0.142564,0.979957,0.106950,0.693136
197,0.609373,0.635841,0.520284,0.009093,0.363918,0.022012,0.006252,0.044619,0.007008,0.203505,0.335209
198,0.801361,0.080886,0.115053,0.350100,0.085490,0.708525,0.850243,0.453231,0.625019,0.716310,0.104320
199,0.961108,0.437726,0.494788,0.508059,0.274933,0.951540,0.032902,0.019702,0.025134,0.735569,0.232992
200,0.891080,0.786167,0.523821,0.550524,0.497250,0.689918,0.121758,0.078805,0.119279,0.348046,0.075214
201,0.778574,0.720255,0.872206,0.979293,0.865242,0.852089,0.000212,0.000585,0.387752,0.277446,0.575451
202,0.894011,0.455875,0.668561,0.398920,0.421817,0.943973,0.976313,0.518615,0.240457,0.349635,0.146219
203,0.809157,0.000542,0.000169,0.550524,0.000335,0.525733,0.018349,0.014843,0.026895,0.332567,0.823001
204,0.957623,0.628067,0.366395,1.000000,0.420184,0.057339,0.009322,0.009898,0.930364,0.107735,0.168807
205,0.251658,0.450485,0.573521,0.491567,0.880838,0.540552,0.773256,0.459555,0.165670,0.671396,0.971979
206,0.145320,0.410933,0.695016,0.559222,0.404064,0.054299,0.399549,0.124730,0.352224,0.253578,0.727739
207,0.520689,0.991480,0.880059,0.612765,0.820988,0.124874,0.478972,0.524437,0.376909,0.892065,0.035540
208,0.501223,0.369189,0.344600,0.775254,0.200096,0.017428,0.074504,0.075812,0.227056,0.012996,0.247555
209,0.952688,0.692363,0.886644,0.370540,0.749262,0.261420,0.001673,0.000001,0.214720,0.436762,0.476421
210,0.659456,0.835533,0.775748,0.825387,0.903198,0.660791,0.056465,0.056783,0.109335,0.711008,0.189437
211,0.959046,0.660666,0.379564,0.668459,0.730043,0.450705,0.035777,0.014443,0.778748,0.438247,0.257376
212,0.771928,0.620329,0.430397,0.845655,0.385215,0.088465,0.436901,0.309198,0.250367,0.842219,0.688617
213,0.885534,0.122297,0.507438,0.451626,0.267541,0.043987,0.016332,0.224073,0.620866,0.218967,0.330272
214,0.757642,0.769202,0.307972,0.815296,0.475992,0.634218,0.021938,0.024740,0.265259,0.154212,0.884662
215,0.047228,0.464587,0.493647,0.491567,0.970669,0.207798,0.000023,0.006798,0.531808,0.007395,0.662818
216,0.907585,0.369189,0.327181,0.640358,0.389876,0.794650,0.000277,0.000001,0.594691,0.672673,0.068232
217,0.647642,0.176186,0.574764,0.979293,0.519004,0.937433,0.033329,0.003692,0.808843,0.524901,0.334124
218,0.542649,0.060319,0.070943,0.125678,0.062729,0.423840,0.489840,0.175861,0.620560,0.664644,0.924797
219,0.871906,0.415995,0.592295,0.677932,0.386765,0.730256,0.086556,0.095272,0.955277,0.917493,0.594464
220,0.309778,0.270645,0.317885,0.937934,0.213313,0.701555,0.293452,0.141035,0.519720,0.108013,0.607904
221,0.980406,0.375767,0.345488,0.253438,0.221753,0.383444,0.372448,0.590362,0.390555,0.037561,0.689998
222,0.988795,0.754724,0.381473,0.177118,0.421817,0.013582,0.481741,0.311505,0.622015,0.541843,0.179802
223,0.243471,0.701652,0.635841,1.000000,0.943628,0.253202,0.029226,0.021969,0.090051,0.184666,0.896993
224,0.524354,0.236904,0.291971,0.968944,0.211239,0.851513,0.039090,0.006288,0.383217,0.107051,0.519990
225,0.931416,0.437726,0.446205,0.436178,0.262689,0.795578,0.080595,0.002393,0.576238,0.927044,0.439203
226,0.559609,0.883368,0.903488,0.968944,0.854133,0.468402,0.166995,0.001234,0.088258,0.192282,0.788385
227,0.542087,0.001958,0.003708,0.716324,0.002498,0.156333,0.028018,0.145159,0.433864,0.868419,0.366920
228,0.876518,0.904505,0.736192,0.377515,0.730043,0.951534,0.033093,0.001402,0.763699,0.009117,0.305769
229,0.373262,0.890955,0.886644,0.413588,0.995487,0.693651,0.225196,0.062261,0.675715,0.704681,0.379920
230,0.230832,0.681766,0.325476,0.287251,0.431690,0.541433,0.023235,0.457145,0.622015,0.160907,0.983456
231,0.778893,0.254747,0.422126,0.621904,0.541239,0.063378,0.034944,0.258532,0.807124,0.714816,0.712602
232,0.913818,0.468984,0.722913,0.406215,0.772964,0.373610,0.000165,0.000184,0.878799,0.058102,0.613949
233,0.262154,0.021996,0.016773,0.222501,0.013434,0.008589,0.023295,0.057079,0.644268,0.522570,0.821524
234,0.907824,0.497073,0.596084,0.815296,0.484789,0.918764,0.061759,0.004903,0.912627,0.291739,0.295118
235,0.960181,0.023275,0.005664,0.886484,0.013756,0.751369,0.021808,0.027751,0.761043,0.777220,0.184873
236,0.909011,0.591034,0.639741,0.886484,0.957142,0.607571,0.292494,0.717070,0.661810,0.760005,0.305591
237,0.470795,0.693689,0.475630,0.917311,0.803437,0.410830,0.196070,0.329438,0.505432,0.152352,0.620289
238,0.000310,0.014665,0.008006,0.612765,0.010222,0.291223,0.109488,0.218764,0.753509,0.283347,0.550161
239,0.461250,0.253338,0.584750,0.866025,0.632647,0.877947,0.534291,0.034614,0.731868,0.610444,0.359855
240,0.046991,0.867641,0.668561,0.745603,0.612654,0.934638,0.062336,0.454252,0.316557,0.106382,0.023725
