,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
153,0.958565,0.487971,0.671197,0.398920,0.352085,0.529487,0.950811,0.930659,0.024997,0.275638,0.169926
154,0.196786,0.084262,0.294330,0.499777,0.165768,0.712268,0.541055,0.206376,0.052155,0.392939,0.838353
155,0.053635,0.238912,0.228358,0.026474,0.127378,0.059544,0.873981,0.909784,0.186154,0.179256,0.868067
156,0.223244,0.220685,0.390147,0.014695,0.245039,0.874676,0.421326,0.106227,0.078862,0.463265,0.328711
157,0.070134,0.201806,0.473407,0.436178,0.295322,0.793940,0.254784,0.542267,0.010965,0.987696,0.450730
158,0.434871,0.014542,0.009606,0.677932,0.009418,0.722118,0.915103,0.264062,0.126007,0.588311,0.024412
159,0.084763,0.811831,0.348164,0.815296,0.425093,0.371998,0.008268,0.409650,0.041440,0.064066,0.743498
160,0.643143,0.082559,0.134080,0.172990,0.075227,0.673627,0.687941,0.319253,0.238640,0.086220,0.768269
161,0.874152,0.251936,0.745470,0.677932,0.502643,0.983807,0.575183,0.702794,0.830302,0.684259,0.707321
162,0.421862,0.268433,0.741496,0.084341,0.451834,0.101475,0.397996,0.749119,0.944409,0.614078,0.125822
163,0.781751,0.229656,0.258295,0.384570,0.190344,0.425799,0.348829,0.842135,0.561873,0.441934,0.863936
164,0.963754,0.411942,0.754724,0.886484,0.690035,0.155789,0.881113,0.018527,0.147259,0.955068,0.912129
165,0.542649,0.746793,0.897299,0.585710,0.856352,0.960153,0.320475,0.052059,0.032660,0.266302,0.402314
166,0.419243,0.053373,0.283445,0.128915,0.147574,0.757342,0.812620,0.165604,0.289056,0.142152,0.572382
167,0.326940,0.013703,0.029994,0.687457,0.018895,0.190843,0.459291,0.061044,0.706758,0.858029,0.670816
168,0.865238,0.234910,0.224496,0.603685,0.981947,0.036300,0.498795,0.861046,0.265649,0.450135,0.190982
169,0.051706,0.728227,0.937819,0.726040,0.799064,0.084134,0.775742,0.732027,0.414149,0.116446,0.302246
170,0.419105,0.430397,0.155148,0.153422,0.219621,0.248028,0.031890,0.848663,0.063136,0.066094,0.680610
171,0.945730,0.064986,0.070696,0.866025,0.047398,0.675112,0.199681,0.189647,0.281931,0.032961,0.026875
172,0.987765,0.071688,0.104343,0.253438,0.053382,0.091733,0.053381,0.648269,0.239053,0.500598,0.731495
173,0.150627,0.026134,0.046782,0.745603,0.044624,0.489696,0.328352,0.132810,0.875069,0.430059,0.652339
174,0.979879,0.624194,0.622905,0.091584,0.363918,0.465213,0.114360,0.832416,0.012209,0.808719,0.615773
175,0.469952,0.094480,0.080335,0.157194,0.072937,0.013203,0.372802,0.195043,0.635037,0.384272,0.430277
176,0.657105,0.021643,0.010351,0.621904,0.010909,0.859580,0.148871,0.897824,0.963019,0.578855,0.662374
177,0.908478,0.401931,0.272128,0.000266,0.229332,0.341495,0.222690,0.708037,0.921979,0.768038,0.455107
178,0.202448,0.379564,0.733538,0.391705,0.400884,0.242613,0.928497,0.017579,0.957616,0.908471,0.841586
179,0.864535,0.693689,0.892023,0.089116,0.823189,0.342723,0.213427,0.953591,0.817320,0.934571,0.511218
180,0.400206,0.007970,0.009480,0.128915,0.007778,0.296314,0.417673,0.169423,0.817320,0.924416,0.504988
181,0.774299,0.471192,0.291971,0.222501,0.278681,0.347379,0.592149,0.392366,0.383217,0.726671,0.061755
182,0.180850,0.110305,0.382430,0.398920,0.191303,0.586563,0.656094,0.307176,0.208075,0.015732,0.473171
183,0.570492,0.044582,0.028843,0.524836,0.027570,0.162169,0.023415,0.796864,0.463822,0.543911,0.137292
184,0.611825,0.146781,0.282680,0.612765,0.180947,0.740485,0.476943,0.406455,0.937446,0.336067,0.872083
185,0.861619,0.017486,0.080886,0.091584,0.063532,0.597902,0.045952,0.388355,0.149328,0.638133,0.510027
186,0.206112,0.001615,0.002219,0.631103,0.002296,0.829706,0.459619,0.727703,0.756956,0.754306,0.142425
187,0.673306,0.897299,0.866492,0.287251,0.818789,0.029274,0.270922,0.629572,0.999594,0.966100,0.878611
188,0.225232,0.003384,0.005612,0.550524,0.003675,0.433541,0.767750,0.311112,0.916354,0.884812,0.075791
189,0.588794,0.099968,0.272128,0.716324,0.638699,0.670415,0.118494,0.183747,0.111707,0.333539,0.351306
190,0.031636,0.240257,0.189205,0.061652,0.259091,0.643717,0.296914,0.573029,0.652533,0.345734,0.937827
191,0.967382,0.530937,0.630655,0.036671,0.909922,0.746083,0.201022,0.502729,0.143700,0.847467,0.463170
192,0.293396,0.710952,0.977940,0.886484,0.675503,0.251930,0.326115,0.405923,0.184662,0.770990,0.360476
193,0.934884,0.381473,0.223220,0.649671,0.296629,0.505784,0.918282,0.951152,0.102766,0.473291,0.336339
194,0.088704,0.191448,0.017413,0.317657,0.187488,0.508615,0.699303,0.881232,0.727944,0.567514,0.869055
195,0.699441,0.222584,0.180981,0.765331,0.133124,0.985953,0.358586,0.283833,0.846514,0.914121,0.545602
196,0.633419,0.101968,0.149067,0.054769,0.108776,0.418930,0.219871,0.053323,0.377446,0.419018,0.011170
197,0.467142,0.430397,0.105721,0.866025,0.229332,0.790314,0.416037,0.586309,0.893405,0.640159,0.819253
198,0.473325,0.100299,0.087460,0.499777,0.065992,0.332301,0.605174,0.600232,0.650971,0.204407,0.361710
199,0.445308,0.552614,0.390147,0.069236,0.286280,0.865378,0.090643,0.721199,0.872585,0.070956,0.035435
200,0.193704,0.056145,0.068747,0.958600,0.050649,0.423398,0.230182,0.501793,0.674560,0.818986,0.037961
201,0.018758,0.930120,0.740170,0.989646,0.640721,0.000766,0.819029,0.635297,0.912627,0.842812,0.980180
202,0.124158,0.004926,0.002048,0.677932,0.002521,0.719398,0.447189,0.699863,0.286358,0.143217,0.814837
203,0.488813,0.024618,0.020196,0.825387,0.024538,0.197087,0.972204,0.815420,0.345560,0.302591,0.734282
204,0.994318,0.051843,0.102980,0.612765,0.103276,0.728163,0.527820,0.465890,0.143700,0.190987,0.202167
205,0.917723,0.063622,0.071688,0.142517,0.044324,0.686010,0.280359,0.431031,0.848167,0.829748,0.370691
206,0.035917,0.054942,0.030704,0.594666,0.030484,0.476272,0.064037,0.362104,0.263306,0.016632,0.405269
207,0.975158,0.002869,0.002799,0.164950,0.001521,0.720432,0.260154,0.093303,0.048627,0.472535,0.892454
208,0.174228,0.067552,0.027082,0.459464,0.042274,0.001131,0.512499,0.419258,0.286358,0.744842,0.064019
209,0.517163,0.169953,0.597350,0.016356,0.491889,0.767471,0.462326,0.003921,0.706758,0.387131,0.315546
210,0.839680,0.398962,0.533321,0.030214,0.495460,0.742413,0.114734,0.704544,0.078862,0.143480,0.873071
211,0.472200,0.011196,0.013529,0.311413,0.006793,0.967490,0.669283,0.264696,0.738879,0.830538,0.849083
212,0.896172,0.571041,0.871070,0.443864,0.740700,0.646924,0.581665,0.934601,0.695564,0.135289,0.554322
213,0.417591,0.310428,0.192578,0.559222,0.178196,0.959251,0.876626,0.482066,0.613957,0.123950,0.882263
214,0.753829,0.748116,0.398962,0.102009,0.681717,0.562526,0.582967,0.081730,0.649192,0.744797,0.503515
215,0.158579,0.968697,0.991234,0.475367,0.936877,0.031912,0.284894,0.738323,0.424469,0.215397,0.130394
216,0.358048,0.016634,0.049076,0.001348,0.028996,0.873598,0.212643,0.118134,0.731868,0.547590,0.910867
217,0.346043,0.509759,0.556274,0.631103,0.318069,0.842413,0.828723,0.142885,0.290957,0.969545,0.969216
218,0.283578,0.451560,0.201806,0.142517,0.243893,0.406758,0.849484,0.155699,0.819458,0.389375,0.809561
219,0.438067,0.459129,0.378612,0.907019,0.265108,0.062851,0.575312,0.987978,0.542319,0.619860,0.992644
220,0.977162,0.811831,0.941097,0.483430,0.865242,0.664774,0.936702,0.669719,0.164835,0.288863,0.155033
221,0.707210,0.544126,0.721584,0.203439,0.845267,0.032818,0.259778,0.345595,0.925877,0.028784,0.586985
222,0.588794,0.823154,0.588517,0.886484,0.624617,0.686383,0.781200,0.061374,0.214561,0.569916,0.347616
223,0.321510,0.091372,0.195998,0.363646,0.248501,0.247528,0.760778,0.961030,0.469223,0.494268,0.678981
224,0.173960,0.084262,0.072188,0.726040,0.059985,0.437218,0.525535,0.392628,0.574984,0.130777,0.430396
225,0.503339,0.000447,0.000519,0.269981,0.000272,0.814665,0.012958,0.775889,0.918883,0.960805,0.233165
226,0.813225,0.712281,0.533321,0.621904,0.375996,0.699357,0.395257,0.323106,0.417309,0.775979,0.071099
227,0.212137,0.227710,0.224496,0.805236,0.131669,0.868078,0.007606,0.959497,0.027876,0.317879,0.227703
228,0.047126,0.001399,0.000925,0.815296,0.000811,0.466952,0.054124,0.070511,0.572917,0.293218,0.183875
